815 Stórhöfði Meðalhiti
nr	ar	 man	   t	mat
815	1922	 5	 4.9	5
815	1922	 6	 7.3	5
815	1922	 7	 9.2	5
815	1922	 8	 9.0	5
815	1922	 9	 5.9	5
815	1922	10	 5.4	5
815	1922	11	 2.8	5
815	1922	12	 3.1	5
815	1923	 1	 0.3	5
815	1923	 2	 3.4	5
815	1923	 3	 5.0	5
815	1923	 4	 4.3	5
815	1923	 5	 4.4	5
815	1923	 6	 7.8	5
815	1923	 7	 9.5	5
815	1923	 8	 9.2	5
815	1923	 9	 5.9	5
815	1923	10	 3.8	5
815	1923	11	-0.5	5
815	1923	12	 0.8	5
815	1924	 1	 2.8	5
815	1924	 2	 2.2	5
815	1924	 3	 0.3	5
815	1924	 4	 1.5	5
815	1924	 5	 4.1	5
815	1924	 6	 8.2	5
815	1924	 7	10.2	5
815	1924	 8	 9.9	5
815	1924	 9	 6.4	5
815	1924	10	 5.1	5
815	1924	11	 3.9	5
815	1924	12	 2.8	5
815	1925	 1	 2.1	5
815	1925	 2	-0.5	5
815	1925	 3	 1.4	5
815	1925	 4	 2.3	5
815	1925	 5	 5.8	5
815	1925	 6	 8.5	5
815	1925	 7	 9.1	5
815	1925	 8	 9.4	5
815	1925	 9	 7.4	5
815	1925	10	 5.1	5
815	1925	11	 3.6	5
815	1925	12	-0.2	5
815	1926	 1	 2.7	5
815	1926	 2	 4.3	5
815	1926	 3	 1.8	5
815	1926	 4	 6.0	5
815	1926	 5	 5.9	5
815	1926	 6	 8.6	5
815	1926	 7	10.4	5
815	1926	 8	 9.8	5
815	1926	 9	 6.5	5
815	1926	10	 1.4	5
815	1926	11	 2.5	5
815	1926	12	 2.6	5
815	1927	 1	-0.2	5
815	1927	 2	 3.0	5
815	1927	 3	 3.8	5
815	1927	 4	 1.7	5
815	1927	 5	 6.0	5
815	1927	 6	 8.9	5
815	1927	 7	10.2	5
815	1927	 8	10.2	5
815	1927	 9	 7.6	5
815	1927	10	 4.7	5
815	1927	11	 3.5	5
815	1927	12	 3.2	5
815	1928	 1	 1.2	5
815	1928	 2	 1.5	5
815	1928	 3	 4.1	5
815	1928	 4	 5.1	5
815	1928	 5	 7.1	5
815	1928	 6	 9.3	5
815	1928	 7	10.6	5
815	1928	 8	10.1	5
815	1928	 9	 8.8	5
815	1928	10	 6.1	5
815	1928	11	 3.7	5
815	1928	12	 2.2	5
815	1929	 1	 3.4	5
815	1929	 2	 4.0	5
815	1929	 3	 6.0	5
815	1929	 4	 4.4	5
815	1929	 5	 5.8	5
815	1929	 6	 8.3	5
815	1929	 7	10.7	5
815	1929	 8	 9.7	5
815	1929	 9	 7.1	5
815	1929	10	 3.1	5
815	1929	11	 2.9	5
815	1929	12	 2.7	5
815	1930	 1	 1.2	5
815	1930	 2	 3.2	5
815	1930	 3	-1.1	5
815	1930	 4	 5.2	5
815	1930	 5	 6.9	5
815	1930	 6	 8.3	5
815	1930	 7	 9.5	5
815	1930	 8	10.0	5
815	1930	 9	 9.0	5
815	1930	10	 3.8	5
815	1930	11	 1.1	5
815	1930	12	 2.7	5
815	1931	 1	 1.1	5
815	1931	 2	-1.9	5
815	1931	 3	 2.1	5
815	1931	 4	 3.5	5
815	1931	 5	 6.4	5
815	1931	 6	 7.4	5
815	1931	 7	10.3	5
815	1931	 8	11.5	5
815	1931	 9	 9.4	5
815	1931	10	 5.1	5
815	1931	11	 4.2	5
815	1931	12	 1.9	5
815	1932	 1	 2.3	5
815	1932	 2	 5.7	5
815	1932	 3	 3.3	5
815	1932	 4	 1.1	5
815	1932	 5	 7.1	5
815	1932	 6	 9.3	5
815	1932	 7	11.2	5
