505 Raufarhöfn Meðalhiti
nr	ar	 man	   t	mat
505	1944	 8	 8.3	5
505	1944	 9	 5.4	5
505	1944	10	 2.3	5
505	1944	11	-1.1	5
505	1944	12	-2.0	5
505	1945	 1	-4.5	5
505	1945	 2	-2.0	5
505	1945	 3	 1.5	5
505	1945	 4	 0.1	5
505	1945	 5	 3.5	5
505	1945	 6	 6.4	5
505	1945	 7	 9.4	5
505	1945	 8	10.3	5
505	1945	 9	 7.9	5
505	1945	10	 4.1	5
505	1945	11	 2.9	5
505	1945	12	-1.3	5
505	1946	 1	 1.5	5
505	1946	 2	-2.3	5
505	1946	 3	-0.6	5
505	1946	 4	 1.1	5
505	1946	 5	 5.8	5
505	1946	 6	 5.4	5
505	1946	 7	10.1	5
505	1946	 8	 8.7	5
505	1946	 9	 6.9	5
505	1946	10	 6.3	5
505	1946	11	-0.2	5
505	1946	12	 1.9	5
505	1947	 1	 2.7	5
505	1947	 2	-3.2	5
505	1947	 3	-4.7	5
505	1947	 4	-0.7	5
505	1947	 5	 5.8	5
505	1947	 6	 7.7	5
505	1947	 7	10.9	5
505	1947	 8	11.9	5
505	1947	 9	 7.5	5
505	1947	10	 4.2	5
505	1947	11	-0.9	5
505	1947	12	-1.0	5
505	1948	 1	 0.3	5
505	1948	 2	 0.7	5
505	1948	 3	 1.5	5
505	1948	 4	-0.2	5
505	1948	 5	 2.9	5
505	1948	 6	 5.9	5
505	1948	 7	 8.2	5
505	1948	 8	 9.6	5
505	1948	 9	 4.3	5
505	1948	10	 1.5	5
505	1948	11	 0.7	5
505	1948	12	-0.8	5
505	1949	 1	-4.1	6
505	1949	 2	-1.8	6
505	1949	 3	-2.4	6
505	1949	 4	-2.7	6
505	1949	 5	 0.5	6
505	1949	 6	 7.8	6
505	1949	 7	10.3	6
505	1949	 8	 8.1	6
505	1949	 9	 7.8	6
505	1949	10	 3.0	6
505	1949	11	 1.6	6
505	1949	12	-1.2	6
505	1950	 1	 1.9	6
505	1950	 2	-1.9	6
505	1950	 3	-1.0	6
505	1950	 4	-1.1	6
505	1950	 5	 4.7	6
505	1950	 6	 6.5	6
505	1950	 7	 8.3	6
505	1950	 8	 8.5	6
505	1950	 9	 5.6	6
505	1950	10	 3.6	6
505	1950	11	 0.3	6
505	1950	12	-2.7	6
505	1951	 1	-1.6	6
505	1951	 2	-0.7	6
505	1951	 3	-3.7	6
505	1951	 4	-2.1	6
505	1951	 5	 4.4	6
505	1951	 6	 5.6	6
505	1951	 7	 8.4	6
505	1951	 8	 8.1	6
505	1951	 9	 6.2	6
505	1951	10	 3.9	6
505	1951	11	 0.2	6
505	1951	12	-1.5	6
505	1952	 1	-2.6	6
505	1952	 2	-1.8	6
505	1952	 3	-1.4	6
505	1952	 4	 0.2	6
505	1952	 5	 2.7	6
505	1952	 6	 3.2	6
505	1952	 7	 8.0	6
505	1952	 8	 7.3	6
505	1952	 9	 5.6	6
505	1952	10	 4.7	6
505	1952	11	 0.5	6
505	1952	12	-0.1	6
505	1953	 1	-1.5	6
505	1953	 2	-0.5	6
505	1953	 3	 0.7	6
505	1953	 4	-2.9	6
505	1953	 5	 3.7	6
505	1953	 6	 9.7	6
505	1953	 7	 8.8	6
505	1953	 8	 9.8	6
505	1953	 9	 7.9	6
505	1953	10	 3.8	6
505	1953	11	 1.3	6
505	1953	12	 1.9	6
505	1954	 1	 0.6	6
505	1954	 2	-0.4	6
505	1954	 3	-1.0	6
505	1954	 4	 1.6	6
505	1954	 5	 4.2	6
505	1954	 6	 6.3	6
505	1954	 7	 7.7	6
505	1954	 8	 8.2	6
505	1954	 9	 4.0	6
505	1954	10	 2.0	6
505	1954	11	 2.0	6
505	1954	12	-1.6	6
505	1955	 1	-3.1	6
505	1955	 2	-3.6	6
505	1955	 3	-2.2	6
505	1955	 4	 2.0	6
505	1955	 5	 3.0	6
505	1955	 6	 6.8	6
505	1955	 7	11.3	6
505	1955	 8	10.7	6
505	1955	 9	 6.6	6
505	1955	10	 1.4	6
505	1955	11	 1.6	6
505	1955	12	-3.1	6
505	1956	 1	-3.7	6
505	1956	 2	 1.1	6
505	1956	 3	 1.4	6
505	1956	 4	-0.1	6
505	1956	 5	 3.7	6
505	1956	 6	 5.9	6
505	1956	 7	 8.3	6
505	1956	 8	 6.6	6
505	1956	 9	 6.6	6
505	1956	10	 3.0	6
505	1956	11	 3.3	6
505	1956	12	 1.0	6
505	1957	 1	 0.8	6
505	1957	 2	-2.0	6
505	1957	 3	-0.9	6
505	1957	 4	 2.8	6
505	1957	 5	 4.0	6
505	1957	 6	 6.0	6
505	1957	 7	 7.6	6
505	1957	 8	 8.7	6
505	1957	 9	 5.5	6
505	1957	10	 2.8	6
505	1957	11	 1.3	6
505	1957	12	-1.3	6
505	1958	 1	-3.0	6
505	1958	 2	-3.5	6
505	1958	 3	-1.6	6
505	1958	 4	 1.8	6
505	1958	 5	 1.4	6
505	1958	 6	 6.2	6
505	1958	 7	 7.6	6
505	1958	 8	 6.8	6
505	1958	 9	 8.8	6
505	1958	10	 5.1	6
505	1958	11	 3.1	6
505	1958	12	-0.3	6
505	1959	 1	-4.2	6
505	1959	 2	 0.7	6
505	1959	 3	 1.8	6
505	1959	 4	-0.6	6
505	1959	 5	 5.1	6
505	1959	 6	 6.3	6
505	1959	 7	 9.0	6
505	1959	 8	 7.8	6
505	1959	 9	 8.2	6
505	1959	10	 6.1	6
505	1959	11	 0.8	6
505	1959	12	 1.0	6
505	1960	 1	-0.1	6
505	1960	 2	-1.8	6
505	1960	 3	 1.2	6
505	1960	 4	 1.9	6
505	1960	 5	 5.3	6
505	1960	 6	 7.8	6
505	1960	 7	 9.0	6
505	1960	 8	 8.0	6
505	1960	 9	 7.3	6
505	1960	10	 3.7	6
505	1960	11	 3.5	6
505	1960	12	 0.1	6
505	1961	 1	 0.7	6
505	1961	 2	-0.4	6
505	1961	 3	-2.0	6
505	1961	 4	-1.4	6
505	1961	 5	 5.6	6
505	1961	 6	 5.6	6
505	1961	 7	 7.8	6
505	1961	 8	 8.6	6
505	1961	 9	 7.7	6
505	1961	10	 4.9	6
505	1961	11	 1.3	6
505	1961	12	-2.8	6
505	1962	 1	 0.2	6
505	1962	 2	-1.8	6
505	1962	 3	-4.2	6
505	1962	 4	 2.0	6
505	1962	 5	 3.8	6
505	1962	 6	 6.2	6
505	1962	 7	 8.5	6
505	1962	 8	 7.4	6
505	1962	 9	 6.1	6
505	1962	10	 3.2	6
505	1962	11	-0.3	6
505	1962	12	-1.1	6
505	1963	 1	-2.8	6
505	1963	 2	-1.4	6
505	1963	 3	 1.9	6
505	1963	 4	 0.1	6
505	1963	 5	 2.5	6
505	1963	 6	 7.7	6
505	1963	 7	 7.2	6
505	1963	 8	 6.3	6
505	1963	 9	 4.2	6
505	1963	10	 3.1	6
505	1963	11	-1.8	6
505	1963	12	-0.8	6
505	1964	 1	-0.1	6
505	1964	 2	 0.3	6
505	1964	 3	 3.1	6
505	1964	 4	 1.5	6
505	1964	 5	 4.0	6
505	1964	 6	 7.0	6
505	1964	 7	 9.0	6
505	1964	 8	 6.4	6
505	1964	 9	 4.2	6
505	1964	10	 3.3	6
505	1964	11	-0.3	6
505	1964	12	-3.1	6
505	1965	 1	-2.2	6
505	1965	 2	 0.3	6
505	1965	 3	-6.1	6
505	1965	 4	-1.6	6
505	1965	 5	 1.1	6
505	1965	 6	 5.1	6
505	1965	 7	 7.8	6
505	1965	 8	 7.5	6
505	1965	 9	 3.8	6
505	1965	10	 5.5	6
505	1965	11	-1.4	6
505	1965	12	-3.4	6
505	1966	 1	-3.8	6
505	1966	 2	-3.6	6
505	1966	 3	-3.6	6
505	1966	 4	 1.0	6
505	1966	 5	 2.5	6
505	1966	 6	 8.3	6
505	1966	 7	 7.8	6
505	1966	 8	 7.5	6
505	1966	 9	 5.4	6
505	1966	10	 1.5	6
505	1966	11	-1.5	6
505	1966	12	-2.4	6
505	1967	 1	-1.4	6
505	1967	 2	-0.1	6
505	1967	 3	-6.0	6
505	1967	 4	-1.7	6
505	1967	 5	 0.1	6
505	1967	 6	 5.7	6
505	1967	 7	 5.8	6
505	1967	 8	 7.5	6
505	1967	 9	 7.1	6
505	1967	10	 1.4	6
505	1967	11	-0.9	6
505	1967	12	-2.8	6
505	1968	 1	-4.3	6
505	1968	 2	-4.7	6
505	1968	 3	-6.0	6
505	1968	 4	-2.8	6
505	1968	 5	 0.1	6
505	1968	 6	 4.8	6
505	1968	 7	 8.3	6
505	1968	 8	 8.5	6
505	1968	 9	 5.8	6
505	1968	10	 0.5	6
505	1968	11	 2.3	6
505	1968	12	-2.2	6
505	1969	 1	-3.5	6
505	1969	 2	-5.9	6
505	1969	 3	-5.3	6
505	1969	 4	-1.9	6
505	1969	 5	 1.8	6
505	1969	 6	 6.1	6
505	1969	 7	 6.7	6
505	1969	 8	 9.1	6
505	1969	 9	 4.9	6
505	1969	10	 2.0	6
505	1969	11	-3.5	6
505	1969	12	-1.5	6
505	1970	 1	-0.8	6
505	1970	 2	-3.3	6
505	1970	 3	-5.5	6
505	1970	 4	-1.6	6
505	1970	 5	 2.2	6
505	1970	 6	 8.1	6
505	1970	 7	 5.7	6
505	1970	 8	 7.4	6
505	1970	 9	 5.4	6
505	1970	10	 2.0	6
505	1970	11	-0.0	6
505	1970	12	-0.2	6
505	1971	 1	-5.3	6
505	1971	 2	-1.6	6
505	1971	 3	-2.1	6
505	1971	 4	-0.5	6
505	1971	 5	 3.4	6
505	1971	 6	 5.6	6
505	1971	 7	 7.6	6
505	1971	 8	 7.6	6
505	1971	 9	 5.2	6
505	1971	10	 2.4	6
505	1971	11	-2.1	6
505	1971	12	-2.8	6
505	1972	 1	 1.5	6
505	1972	 2	 0.4	6
505	1972	 3	 0.5	6
505	1972	 4	 0.5	6
505	1972	 5	 4.8	6
505	1972	 6	 6.3	6
505	1972	 7	 9.2	6
505	1972	 8	 8.1	6
505	1972	 9	 6.2	6
505	1972	10	 2.7	6
505	1972	11	-0.7	6
505	1972	12	 0.1	6
505	1973	 1	 1.1	6
505	1973	 2	-5.5	6
505	1973	 3	-0.6	6
505	1973	 4	-0.5	6
505	1973	 5	 2.7	6
505	1973	 6	 5.1	6
505	1973	 7	 8.2	6
505	1973	 8	 8.2	6
505	1973	 9	 6.8	6
505	1973	10	 2.4	6
505	1973	11	-4.8	6
505	1973	12	-5.9	6
505	1974	 1	 0.4	6
505	1974	 2	-1.6	6
505	1974	 3	 2.0	6
505	1974	 4	 4.5	6
505	1974	 5	 4.7	6
505	1974	 6	 7.3	6
505	1974	 7	 7.6	6
505	1974	 8	 7.1	6
505	1974	 9	 4.5	6
505	1974	10	 2.4	6
505	1974	11	 1.5	6
505	1974	12	-3.9	6
505	1975	 1	-4.3	6
505	1975	 2	-0.0	6
505	1975	 3	-2.8	6
505	1975	 4	-1.0	6
505	1975	 5	 3.7	6
505	1975	 6	 4.5	6
505	1975	 7	 8.8	6
505	1975	 8	 8.8	6
505	1975	 9	 3.3	6
505	1975	10	 3.6	6
505	1975	11	 0.7	6
505	1975	12	-3.6	6
505	1976	 1	-4.2	6
505	1976	 2	-1.2	6
505	1976	 3	 0.6	6
505	1976	 4	 0.3	6
505	1976	 5	 2.6	6
505	1976	 6	 6.6	6
505	1976	 7	 9.6	6
505	1976	 8	10.5	6
505	1976	 9	 6.4	6
505	1976	10	 5.2	6
505	1976	11	 1.4	6
505	1976	12	-2.6	6
505	1977	 1	-1.9	6
505	1977	 2	-1.0	6
505	1977	 3	-0.7	6
505	1977	 4	-1.7	6
505	1977	 5	 4.2	6
505	1977	 6	 6.7	6
505	1977	 7	 7.9	6
505	1977	 8	 7.5	6
505	1977	 9	 5.9	6
505	1977	10	 3.1	6
505	1977	11	-2.2	6
505	1977	12	-0.8	6
505	1978	 1	-3.2	6
505	1978	 2	-3.3	6
505	1978	 3	-1.2	6
505	1978	 4	 0.8	6
505	1978	 5	 4.9	6
505	1978	 6	 6.1	6
505	1978	 7	 7.7	6
505	1978	 8	 9.3	6
505	1978	 9	 5.5	6
505	1978	10	 2.7	6
505	1978	11	-0.9	6
505	1978	12	 0.6	6
505	1979	 1	-5.6	6
505	1979	 2	-2.8	6
505	1979	 3	-6.9	6
505	1979	 4	-1.6	6
505	1979	 5	-1.9	6
505	1979	 6	 5.9	6
505	1979	 7	 5.6	6
505	1979	 8	 6.3	6
505	1979	 9	 2.5	6
505	1979	10	 3.0	6
505	1979	11	-0.2	6
505	1979	12	-0.8	6
505	1980	 1	-2.0	6
505	1980	 2	-0.7	6
505	1980	 3	-0.8	6
505	1980	 4	 2.0	6
505	1980	 5	 5.5	6
505	1980	 6	 6.8	6
505	1980	 7	 8.0	6
505	1980	 8	 8.9	6
505	1980	 9	 6.2	6
505	1980	10	 0.9	6
505	1980	11	-1.1	6
505	1980	12	-3.7	6
505	1981	 1	-4.7	6
505	1981	 2	-4.2	6
505	1981	 3	-3.0	6
505	1981	 4	 0.5	6
505	1981	 5	 1.9	6
505	1981	 6	 4.8	6
505	1981	 7	 7.0	6
505	1981	 8	 8.7	6
505	1981	 9	 5.1	6
505	1981	10	-0.4	6
505	1981	11	-1.8	6
505	1981	12	-3.1	6
505	1982	 1	-3.1	6
505	1982	 2	 0.2	6
505	1982	 3	-1.2	6
505	1982	 4	 0.5	6
505	1982	 5	 0.9	6
505	1982	 6	 5.3	6
505	1982	 7	 8.8	6
505	1982	 8	 7.1	6
505	1982	 9	 4.2	6
505	1982	10	 3.7	6
505	1982	11	-1.1	6
505	1982	12	-2.6	6
505	1983	 1	-3.5	6
505	1983	 2	-0.7	6
