745 Fagurhólsmýri Meðalhiti
nr	ar	 man	   t	mat
745	1933	 8	11.0	4
745	1933	 9	 9.3	4
745	1933	10	 3.9	4
745	1933	11	 4.0	4
745	1933	12	 3.9	4
745	1934	 1	 0.7	4
745	1934	 2	 2.0	4
745	1934	 3	 0.9	4
745	1934	 4	 4.0	4
745	1934	 5	 5.6	4
745	1934	 6	 9.5	4
745	1934	 7	12.0	4
745	1934	 8	11.2	4
745	1934	 9	 8.9	4
745	1934	10	 4.2	4
745	1934	11	 0.9	4
745	1934	12	 3.0	4
745	1935	 1	 2.3	4
745	1935	 2	-2.5	4
745	1935	 3	 3.0	4
745	1935	 4	 3.7	4
745	1935	 5	 8.9	4
745	1935	 6	 8.5	4
745	1935	 7	10.9	4
745	1935	 8	10.7	4
745	1935	 9	 8.8	4
745	1935	10	 3.8	4
745	1935	11	 3.2	4
745	1935	12	 0.2	4
745	1936	 1	-2.8	4
745	1936	 2	-0.2	4
745	1936	 3	 2.8	4
745	1936	 4	 3.1	4
745	1936	 5	 8.2	4
745	1936	 6	 9.8	4
745	1936	 7	11.5	4
745	1936	 8	11.5	4
745	1936	 9	 8.6	4
745	1936	10	 5.6	4
745	1936	11	 1.6	4
745	1936	12	-2.6	4
745	1937	 1	 1.7	4
745	1937	 2	-0.1	4
745	1937	 3	-0.1	4
745	1937	 4	 5.9	4
745	1937	 5	 7.5	4
745	1937	 6	10.6	4
745	1937	 7	10.8	4
745	1937	 8	10.2	4
745	1937	 9	 8.4	4
745	1937	10	 4.3	4
745	1937	11	 2.5	4
745	1937	12	 2.3	4
745	1938	 1	 0.2	4
745	1938	 2	 0.9	4
745	1938	 3	 2.0	4
745	1938	 4	 5.0	4
745	1938	 5	 5.3	4
745	1938	 6	 9.6	4
745	1938	 7	10.7	4
745	1938	 8	10.5	4
745	1938	 9	 8.6	4
745	1938	10	 4.8	4
745	1938	11	 2.2	4
745	1938	12	 2.8	4
745	1939	 1	-1.8	4
745	1939	 2	 1.5	4
745	1939	 3	 3.9	4
745	1939	 4	 4.3	4
745	1939	 5	 8.2	4
745	1939	 6	10.3	4
745	1939	 7	10.8	4
745	1939	 8	11.2	4
745	1939	 9	10.7	4
745	1939	10	 6.4	4
745	1939	11	 1.3	4
745	1939	12	 0.6	4
745	1940	 1	 1.0	4
745	1940	 2	 1.1	4
745	1940	 3	 0.6	4
745	1940	 4	 4.3	4
745	1940	 5	 7.9	4
745	1940	 6	10.0	4
745	1940	 7	10.6	4
745	1940	 8	10.1	4
745	1940	 9	 8.3	4
745	1940	10	 5.4	4
745	1940	11	 1.4	4
745	1940	12	 1.6	4
745	1941	 1	-1.2	4
745	1941	 2	-0.7	4
745	1941	 3	 2.7	4
745	1941	 4	 4.6	4
745	1941	 5	 8.8	4
745	1941	 6	11.1	4
745	1941	 7	11.4	4
745	1941	 8	10.3	4
745	1941	 9	11.2	4
745	1941	10	 6.1	4
745	1941	11	 4.5	4
745	1941	12	 1.5	4
745	1942	 1	 1.4	4
745	1942	 2	 1.0	4
745	1942	 3	 3.0	4
745	1942	 4	 4.0	4
745	1942	 5	 7.1	4
745	1942	 6	 9.6	4
745	1942	 7	11.1	4
745	1942	 8	10.6	4
745	1942	 9	 7.9	4
745	1942	10	 2.7	4
745	1942	11	 2.3	4
745	1942	12	 1.4	4
745	1943	 1	 0.8	4
745	1943	 2	-1.0	4
745	1943	 3	 1.7	4
745	1943	 4	 3.5	4
745	1943	 5	 5.3	4
745	1943	 6	 9.2	4
745	1943	 7	11.3	4
745	1943	 8	 8.7	4
745	1943	 9	 8.0	4
745	1943	10	 5.5	4
745	1943	11	 1.1	4
745	1943	12	 1.9	4
745	1944	 1	-2.1	4
745	1944	 2	-0.1	4
745	1944	 3	 1.4	4
745	1944	 4	 3.3	4
745	1944	 5	 6.4	4
745	1944	 6	 8.8	4
745	1944	 7	11.4	4
745	1944	 8	10.6	4
745	1944	 9	 8.1	4
745	1944	10	 4.6	4
745	1944	11	-0.0	4
745	1944	12	 0.1	4
745	1945	 1	-2.7	4
745	1945	 2	 0.5	4
745	1945	 3	 4.2	4
745	1945	 4	 4.7	4
745	1945	 5	 6.8	4
745	1945	 6	 9.4	4
745	1945	 7	12.4	4
745	1945	 8	10.8	4
745	1945	 9	 9.2	4
745	1945	10	 6.2	4
745	1945	11	 5.5	4
745	1945	12	 2.2	4
745	1946	 1	 2.9	4
745	1946	 2	-0.5	4
745	1946	 3	 2.5	4
745	1946	 4	 4.1	4
745	1946	 5	 8.9	4
745	1946	 6	 9.0	4
745	1946	 7	11.5	4
745	1946	 8	10.9	4
745	1946	 9	 8.7	4
745	1946	10	 7.1	4
745	1946	11	 1.6	4
745	1946	12	 2.8	4
745	1947	 1	 3.9	4
745	1947	 2	-0.4	4
745	1947	 3	-0.8	4
745	1947	 4	 2.9	4
745	1947	 5	 7.8	4
745	1947	 6	 9.2	4
745	1947	 7	10.5	4
745	1947	 8	11.0	4
745	1947	 9	 8.0	4
745	1947	10	 5.5	4
745	1947	11	 0.7	4
745	1947	12	 0.7	4
745	1948	 1	 0.6	4
745	1948	 2	 1.9	4
745	1948	 3	 3.6	4
745	1948	 4	 2.6	4
745	1948	 5	 5.3	4
745	1948	 6	 7.9	4
745	1948	 7	11.2	4
745	1948	 8	10.8	4
745	1948	 9	 7.6	4
745	1948	10	 3.1	4
745	1948	11	 2.6	4
745	1948	12	 2.4	4
745	1949	 1	-2.7	4
745	1949	 2	 0.2	4
745	1949	 3	 0.8	4
745	1949	 4	 1.4	4
745	1949	 5	 5.0	4
745	1949	 6	 9.9	4
745	1949	 7	10.7	4
745	1949	 8	10.1	4
745	1949	 9	 9.1	4
745	1949	10	 4.7	4
745	1949	11	 3.8	4
745	1949	12	-1.0	4
745	1950	 1	 2.6	4
745	1950	 2	-0.2	4
745	1950	 3	 2.1	4
745	1950	 4	 3.2	4
745	1950	 5	 7.0	4
745	1950	 6	10.3	4
745	1950	 7	10.4	4
745	1950	 8	10.6	4
745	1950	 9	 8.2	4
745	1950	10	 5.1	4
745	1950	11	 1.0	4
745	1950	12	-1.3	4
745	1951	 1	-0.0	4
745	1951	 2	 0.7	4
745	1951	 3	-1.3	4
745	1951	 4	 1.5	4
745	1951	 5	 7.3	4
745	1951	 6	 8.6	4
745	1951	 7	11.1	4
745	1951	 8	10.7	4
745	1951	 9	 9.9	4
745	1951	10	 5.8	4
745	1951	11	 2.2	4
745	1951	12	-0.6	4
745	1952	 1	-2.8	4
745	1952	 2	-0.1	4
745	1952	 3	 1.2	4
745	1952	 4	 5.0	4
745	1952	 5	 6.3	4
745	1952	 6	 9.6	4
745	1952	 7	11.3	4
745	1952	 8	10.1	4
745	1952	 9	 8.5	4
745	1952	10	 5.9	4
745	1952	11	 1.1	4
745	1952	12	 1.6	4
745	1953	 1	 0.8	4
745	1953	 2	 1.4	4
745	1953	 3	 4.0	4
745	1953	 4	 2.7	4
745	1953	 5	 7.1	4
745	1953	 6	10.2	4
745	1953	 7	11.7	4
745	1953	 8	11.3	4
745	1953	 9	 9.8	4
745	1953	10	 4.9	4
745	1953	11	 1.8	4
745	1953	12	 3.0	4
745	1954	 1	 2.0	4
745	1954	 2	 0.9	4
745	1954	 3	 1.7	4
745	1954	 4	 5.0	4
745	1954	 5	 7.8	4
745	1954	 6	10.4	4
745	1954	 7	10.8	4
745	1954	 8	10.5	4
745	1954	 9	 6.6	4
745	1954	10	 3.9	4
745	1954	11	 3.4	4
745	1954	12	-0.5	4
745	1955	 1	-1.1	5
745	1955	 2	-1.7	5
745	1955	 3	 1.6	5
745	1955	 4	 5.5	5
745	1955	 5	 6.1	5
745	1955	 6	 8.6	5
745	1955	 7	11.2	5
745	1955	 8	10.2	5
745	1955	 9	 8.1	5
745	1955	10	 3.2	5
745	1955	11	 4.3	5
745	1955	12	-1.1	5
745	1956	 1	-2.5	5
745	1956	 2	 2.6	5
745	1956	 3	 3.8	5
745	1956	 4	 4.0	5
745	1956	 5	 7.3	5
745	1956	 6	 8.8	5
745	1956	 7	10.8	5
745	1956	 8	 9.6	5
745	1956	 9	 8.7	5
745	1956	10	 4.8	5
745	1956	11	 4.1	5
745	1956	12	 2.8	5
745	1957	 1	 1.5	5
745	1957	 2	-0.3	5
745	1957	 3	 2.5	5
745	1957	 4	 5.5	5
745	1957	 5	 6.4	5
745	1957	 6	 8.9	5
745	1957	 7	10.6	5
745	1957	 8	10.7	5
745	1957	 9	 7.9	5
745	1957	10	 4.3	5
745	1957	11	 3.3	5
745	1957	12	-0.2	5
745	1958	 1	-1.4	5
745	1958	 2	-0.8	5
745	1958	 3	 0.6	5
745	1958	 4	 4.8	5
745	1958	 5	 5.0	5
745	1958	 6	 8.9	5
745	1958	 7	11.2	5
745	1958	 8	10.1	5
745	1958	 9	10.6	5
745	1958	10	 6.4	5
745	1958	11	 4.6	5
745	1958	12	 1.1	5
745	1959	 1	-3.0	5
745	1959	 2	 3.3	5
745	1959	 3	 4.3	5
745	1959	 4	 3.4	5
745	1959	 5	 7.5	5
745	1959	 6	 9.2	5
745	1959	 7	10.5	5
745	1959	 8	10.3	5
745	1959	 9	 9.2	5
745	1959	10	 7.7	5
745	1959	11	 2.6	5
745	1959	12	 2.7	5
745	1960	 1	 2.0	5
745	1960	 2	 0.2	5
745	1960	 3	 4.2	5
745	1960	 4	 5.4	5
745	1960	 5	 8.0	5
745	1960	 6	 9.9	5
745	1960	 7	11.4	5
745	1960	 8	10.6	5
745	1960	 9	 9.0	5
745	1960	10	 5.7	5
745	1960	11	 4.2	5
745	1960	12	 1.5	5
745	1961	 1	 2.2	6
745	1961	 2	 2.1	6
745	1961	 3	 1.5	6
745	1961	 4	 2.6	6
745	1961	 5	 8.4	6
745	1961	 6	 8.8	6
745	1961	 7	11.1	6
745	1961	 8	10.5	6
745	1961	 9	 9.3	6
745	1961	10	 6.0	6
745	1961	11	 2.8	6
745	1961	12	-1.4	6
745	1962	 1	 1.2	6
745	1962	 2	-0.1	6
745	1962	 3	-1.3	6
745	1962	 4	 4.5	6
745	1962	 5	 6.8	6
745	1962	 6	 8.9	6
745	1962	 7	10.3	6
745	1962	 8	 9.9	6
745	1962	 9	 7.6	6
745	1962	10	 5.0	6
745	1962	11	 1.8	6
745	1962	12	 0.3	6
745	1963	 1	 0.1	6
745	1963	 2	 1.6	6
745	1963	 3	 4.8	6
745	1963	 4	 4.2	6
745	1963	 5	 5.9	6
745	1963	 6	 9.5	6
745	1963	 7	10.1	6
745	1963	 8	 9.7	6
745	1963	 9	 6.5	6
745	1963	10	 5.1	6
745	1963	11	 0.4	6
745	1963	12	 1.8	6
745	1964	 1	 3.0	6
745	1964	 2	 2.7	6
745	1964	 3	 5.4	6
745	1964	 4	 4.6	6
745	1964	 5	 7.0	6
745	1964	 6	 8.7	6
745	1964	 7	10.4	6
745	1964	 8	 9.6	6
745	1964	 9	 6.8	6
745	1964	10	 5.5	6
745	1964	11	 2.5	6
745	1964	12	-1.7	6
745	1965	 1	 0.2	6
745	1965	 2	 2.7	6
745	1965	 3	-0.1	6
745	1965	 4	 3.5	6
745	1965	 5	 6.1	6
745	1965	 6	 7.6	6
745	1965	 7	 9.7	6
745	1965	 8	 9.9	6
745	1965	 9	 6.9	6
745	1965	10	 7.1	6
745	1965	11	 0.4	6
745	1965	12	-1.6	6
745	1966	 1	-0.4	6
745	1966	 2	-0.5	6
745	1966	 3	 0.6	6
745	1966	 4	 3.7	6
745	1966	 5	 5.7	6
745	1966	 6	 9.4	6
745	1966	 7	11.2	6
745	1966	 8	10.1	6
745	1966	 9	 7.5	6
745	1966	10	 3.8	6
745	1966	11	 0.9	6
745	1966	12	-1.4	6
745	1967	 1	 1.9	6
745	1967	 2	 2.8	6
745	1967	 3	-1.7	6
745	1967	 4	 2.6	6
745	1967	 5	 5.3	6
745	1967	 6	 8.7	6
745	1967	 7	10.2	6
745	1967	 8	 9.8	6
745	1967	 9	 8.9	6
745	1967	10	 3.5	6
745	1967	11	 0.7	6
745	1967	12	-0.7	6
745	1968	 1	-1.1	6
745	1968	 2	-1.2	6
745	1968	 3	-0.1	6
745	1968	 4	 2.8	6
745	1968	 5	 4.3	6
745	1968	 6	 7.3	6
745	1968	 7	11.0	6
745	1968	 8	10.2	6
745	1968	 9	 8.6	6
745	1968	10	 3.8	6
745	1968	11	 4.8	6
745	1968	12	 0.8	6
745	1969	 1	 0.2	6
745	1969	 2	-2.4	6
745	1969	 3	 0.8	6
745	1969	 4	 3.6	6
745	1969	 5	 5.5	6
745	1969	 6	 8.7	6
745	1969	 7	10.1	6
745	1969	 8	10.3	6
745	1969	 9	 6.2	6
745	1969	10	 4.9	6
745	1969	11	-1.7	6
745	1969	12	 0.8	6
745	1970	 1	 1.8	6
745	1970	 2	-1.0	6
745	1970	 3	-1.5	6
745	1970	 4	 2.4	6
745	1970	 5	 6.8	6
745	1970	 6	 9.6	6
745	1970	 7	 9.6	6
745	1970	 8	 9.4	6
745	1970	 9	 7.5	6
745	1970	10	 4.4	6
745	1970	11	 1.2	6
745	1970	12	 1.4	6
745	1971	 1	-1.8	6
745	1971	 2	 2.0	6
745	1971	 3	 1.6	6
745	1971	 4	 3.6	6
745	1971	 5	 7.3	6
745	1971	 6	 8.4	6
745	1971	 7	10.6	6
745	1971	 8	 9.7	6
