404 Grímsey Meðalhiti
nr	ar	 man	   t	mat
404	1938	 8	 8.4	5
404	1938	 9	 7.3	5
404	1938	10	 3.8	5
404	1938	11	 1.4	5
404	1938	12	 1.6	5
404	1939	 1	-1.2	5
404	1939	 2	-0.7	5
404	1939	 3	 0.9	5
404	1939	 4	 0.8	5
404	1939	 5	 5.9	5
404	1939	 6	 8.3	5
404	1939	 7	 9.1	5
404	1939	 8	10.8	5
404	1939	 9	 8.7	5
404	1939	10	 6.3	5
404	1939	11	-0.2	5
404	1939	12	-0.8	5
404	1940	 1	 0.1	5
404	1940	 2	-1.1	5
404	1940	 3	-2.9	5
404	1940	 4	-0.1	5
404	1940	 5	 3.7	5
404	1940	 6	 7.6	5
404	1940	 7	 7.4	5
404	1940	 8	 8.1	5
404	1940	 9	 5.1	5
404	1940	10	 4.5	5
404	1940	11	 0.2	5
404	1940	12	 1.2	5
404	1941	 1	-0.7	5
404	1941	 2	-3.3	5
404	1941	 3	-1.3	5
404	1941	 4	 1.6	5
404	1941	 5	 5.0	5
404	1941	 6	 8.2	5
404	1941	 7	 9.6	5
404	1941	 8	 8.0	5
404	1941	 9	 9.2	5
404	1941	10	 5.5	5
404	1941	11	 3.9	5
404	1941	12	 2.7	5
404	1942	 1	 1.4	5
404	1942	 2	-1.1	5
404	1942	 3	 0.1	5
404	1942	 4	 1.3	5
404	1942	 5	 3.9	5
404	1942	 6	 6.2	5
404	1942	 7	 7.6	5
404	1942	 8	 8.9	5
404	1942	 9	 5.1	5
404	1942	10	 1.7	5
404	1942	11	 2.1	5
404	1942	12	-0.2	5
404	1943	 1	-1.6	5
404	1943	 2	-4.4	5
404	1943	 3	-1.2	5
404	1943	 4	-0.6	5
404	1943	 5	 1.2	5
404	1943	 6	 5.0	5
404	1943	 7	 8.2	5
404	1943	 8	 4.9	5
404	1943	 9	 5.6	5
404	1943	10	 3.5	5
404	1943	11	 1.2	5
404	1943	12	 1.9	5
404	1944	 1	-3.2	5
404	1944	 2	-1.3	5
404	1944	 3	-0.9	5
404	1944	 4	-1.0	5
404	1944	 5	 2.7	5
404	1944	 6	 5.5	5
404	1944	 7	 7.9	5
404	1944	 8	 8.7	5
404	1944	 9	 6.9	5
404	1944	10	 3.9	5
404	1944	11	 0.4	5
404	1944	12	-0.5	5
404	1945	 1	-2.9	5
404	1945	 2	-1.0	5
404	1945	 3	 1.7	5
404	1945	 4	 1.1	5
404	1945	 5	 3.1	5
404	1945	 6	 5.9	5
404	1945	 7	 8.8	5
404	1945	 8	 9.3	5
404	1945	 9	 7.4	5
404	1945	10	 5.2	5
404	1945	11	 3.0	5
404	1945	12	-0.5	5
404	1946	 1	 2.6	5
404	1946	 2	-1.5	5
404	1946	 3	 0.5	5
404	1946	 4	 0.9	5
404	1946	 5	 4.6	5
404	1946	 6	 4.4	5
404	1946	 7	 7.8	5
404	1946	 8	 7.8	5
404	1946	 9	 6.5	5
404	1946	10	 7.0	5
404	1946	11	 0.8	5
404	1946	12	 2.9	5
404	1947	 1	 3.1	5
404	1947	 2	-1.8	5
404	1947	 3	-3.9	5
404	1947	 4	-1.0	5
404	1947	 5	 4.4	5
404	1947	 6	 6.2	5
404	1947	 7	 8.7	5
404	1947	 8	10.4	5
404	1947	 9	 6.9	5
404	1947	10	 5.3	5
404	1947	11	-0.5	5
404	1947	12	-0.6	5
404	1948	 1	 0.3	5
404	1948	 2	 1.6	5
404	1948	 3	 2.0	5
404	1948	 4	-0.8	5
404	1948	 5	 1.9	5
404	1948	 6	 5.4	5
404	1948	 7	 7.4	5
404	1948	 8	 8.7	5
404	1948	 9	 4.6	5
404	1948	10	 2.8	5
404	1948	11	 1.5	5
404	1948	12	-0.7	5
404	1949	 1	-3.1	5
404	1949	 2	-0.7	5
404	1949	 3	-1.5	5
404	1949	 4	-3.1	5
404	1949	 5	-0.2	5
404	1949	 6	 6.9	5
404	1949	 7	 8.3	5
404	1949	 8	 7.5	5
404	1949	 9	 7.3	5
404	1949	10	 3.1	5
404	1949	11	 2.2	5
404	1949	12	-0.4	5
404	1950	 1	 2.4	5
404	1950	 2	-1.2	5
404	1950	 3	-0.4	5
404	1950	 4	-1.4	5
404	1950	 5	 4.0	5
404	1950	 6	 6.2	5
404	1950	 7	 8.2	5
404	1950	 8	 8.5	5
404	1950	 9	 5.4	5
404	1950	10	 3.1	5
404	1950	11	 1.1	5
404	1950	12	-1.8	5
404	1951	 1	-1.4	5
404	1951	 2	-0.5	5
404	1951	 3	-3.9	5
404	1951	 4	-2.7	5
404	1951	 5	 3.6	5
404	1951	 6	 5.1	5
404	1951	 7	 7.8	5
404	1951	 8	 7.8	5
404	1951	 9	 6.1	5
404	1951	10	 4.0	5
404	1951	11	 0.7	5
404	1951	12	-0.8	5
404	1952	 1	-2.0	5
404	1952	 2	-1.1	5
404	1952	 3	-0.8	5
404	1952	 4	 0.2	5
404	1952	 5	 2.2	5
