675 Teigarhorn Meðalhiti
nr	ar	 man	   t	mat
675	1927	 3	 2.4	5
675	1927	 4	 0.2	5
675	1927	 5	 4.4	5
675	1927	 6	 6.6	5
675	1927	 7	 9.9	5
675	1927	 8	 9.2	5
675	1927	 9	 7.0	5
675	1927	10	 3.4	5
675	1927	11	 2.3	5
675	1927	12	 1.3	5
675	1928	 1	-0.3	5
675	1928	 2	 0.7	5
675	1928	 3	 1.7	5
675	1928	 4	 4.2	5
675	1928	 5	 6.4	5
675	1928	 6	 6.3	5
675	1928	 7	 9.2	5
675	1928	 8	 8.2	5
675	1928	 9	 8.3	5
675	1928	10	 5.2	5
675	1928	11	 2.3	5
675	1928	12	 1.2	5
675	1929	 1	 1.8	5
675	1929	 2	 3.3	5
675	1929	 3	 5.7	5
675	1929	 4	 2.8	5
675	1929	 5	 4.8	5
675	1929	 6	 7.6	5
675	1929	 7	 9.8	5
675	1929	 8	 8.5	5
675	1929	 9	 6.5	5
675	1929	10	 2.4	5
675	1929	11	 2.0	5
675	1929	12	 2.1	5
675	1930	 1	-0.7	5
675	1930	 2	 2.4	5
675	1930	 3	-2.1	5
675	1930	 4	 4.2	5
675	1930	 5	 5.9	5
675	1930	 6	 8.1	5
675	1930	 7	 8.9	5
675	1930	 8	 9.1	5
675	1930	 9	 8.1	5
675	1930	10	 3.8	5
675	1930	11	-1.2	5
675	1930	12	 2.1	5
675	1931	 1	-0.9	5
675	1931	 2	-3.1	5
675	1931	 3	-0.5	5
675	1931	 4	 2.5	5
675	1931	 5	 4.1	5
675	1931	 6	 6.3	5
675	1931	 7	 8.8	5
675	1931	 8	 9.5	5
675	1931	 9	 8.7	5
675	1931	10	 4.1	5
675	1931	11	 4.6	5
675	1931	12	 0.8	5
675	1932	 1	-0.1	5
675	1932	 2	 3.5	5
675	1932	 3	 1.8	5
675	1932	 4	-0.1	5
675	1932	 5	 4.9	5
675	1932	 6	 8.6	5
675	1932	 7	 8.6	5
675	1932	 8	 9.5	5
675	1932	 9	 5.7	5
675	1932	10	 2.7	5
675	1932	11	 2.4	5
675	1932	12	 1.5	5
675	1933	 1	 2.3	5
675	1933	 2	-1.9	5
675	1933	 3	 2.0	5
675	1933	 4	 0.9	5
675	1933	 5	 5.7	5
675	1933	 6	 9.4	5
675	1933	 7	10.8	5
675	1933	 8	10.2	5
675	1933	 9	 8.9	5
675	1933	10	 3.7	5
675	1933	11	 3.2	5
675	1933	12	 3.6	5
675	1934	 1	 0.5	5
675	1934	 2	 1.7	5
675	1934	 3	 0.1	5
675	1934	 4	 1.7	5
675	1934	 5	 4.5	5
675	1934	 6	 8.6	5
675	1934	 7	10.1	5
675	1934	 8	 9.7	5
675	1934	 9	 8.1	5
675	1934	10	 4.1	5
675	1934	11	 1.6	5
675	1934	12	 3.0	5
675	1935	 1	 1.5	5
675	1935	 2	-3.1	5
675	1935	 3	 2.2	5
675	1935	 4	 1.1	5
675	1935	 5	 6.7	5
675	1935	 6	 6.6	5
675	1935	 7	 9.2	5
675	1935	 8	 9.9	5
675	1935	 9	 7.5	5
675	1935	10	 3.6	5
675	1935	11	 3.6	5
675	1935	12	 0.6	5
675	1936	 1	-2.9	5
675	1936	 2	-1.6	5
675	1936	 3	 1.2	5
675	1936	 4	 1.9	5
675	1936	 5	 7.3	5
675	1936	 6	 8.7	5
675	1936	 7	 9.5	5
675	1936	 8	10.0	5
675	1936	 9	 8.0	5
675	1936	10	 5.7	5
675	1936	11	 1.5	5
675	1936	12	-2.2	5
675	1937	 1	 1.5	5
675	1937	 2	-0.4	5
675	1937	 3	-2.4	5
675	1937	 4	 4.3	5
675	1937	 5	 5.9	5
675	1937	 6	 8.0	5
675	1937	 7	 8.6	5
675	1937	 8	 9.5	5
675	1937	 9	 7.5	5
675	1937	10	 4.5	5
675	1937	11	 3.2	5
675	1937	12	 2.0	5
675	1938	 1	 0.0	5
675	1938	 2	 0.9	5
675	1938	 3	 2.0	5
675	1938	 4	 4.7	5
675	1938	 5	 3.7	5
675	1938	 6	 7.4	5
675	1938	 7	 8.1	5
675	1938	 8	 8.9	5
675	1938	 9	 7.7	5
675	1938	10	 4.9	5
675	1938	11	 2.4	5
675	1938	12	 2.7	5
675	1939	 1	-1.1	5
675	1939	 2	 1.1	5
675	1939	 3	 3.4	5
675	1939	 4	 2.7	5
675	1939	 5	 6.9	5
