907 Hæll Meðalhiti
nr	ar	 man	   t	mat
907	1935	 9	 8.4	5
907	1935	10	 1.8	5
907	1935	11	 1.4	5
907	1935	12	-1.3	5
907	1936	 1	-5.9	5
907	1936	 2	-2.3	5
907	1936	 3	 0.6	5
907	1936	 4	 3.5	5
907	1936	 5	 7.2	5
907	1936	 6	10.1	5
907	1936	 7	12.9	5
907	1936	 8	11.2	5
907	1936	 9	 8.4	5
907	1936	10	 4.4	5
907	1936	11	 0.1	5
907	1936	12	-4.6	5
907	1937	 1	-0.4	5
907	1937	 2	-2.9	5
907	1937	 3	-3.9	5
907	1937	 4	 4.5	5
907	1937	 5	 6.1	5
907	1937	 6	 9.3	5
907	1937	 7	11.7	5
907	1937	 8	 9.8	5
907	1937	 9	 7.5	5
907	1937	10	 2.3	5
907	1937	11	 1.0	5
907	1937	12	 0.9	5
907	1938	 1	-2.2	5
907	1938	 2	-0.4	5
907	1938	 3	 0.6	5
907	1938	 4	 3.2	5
907	1938	 5	 4.7	5
907	1938	 6	 9.2	5
907	1938	 7	11.8	5
907	1938	 8	10.1	5
907	1938	 9	 8.4	5
907	1938	10	 3.2	5
907	1938	11	-0.4	5
907	1938	12	 0.8	5
907	1939	 1	-4.1	5
907	1939	 2	 0.2	5
907	1939	 3	 2.5	5
907	1939	 4	 3.9	5
907	1939	 5	 8.3	5
907	1939	 6	10.8	5
907	1939	 7	13.6	5
907	1939	 8	11.9	5
907	1939	 9	11.1	5
907	1939	10	 5.7	5
907	1939	11	-0.2	5
907	1939	12	-0.4	5
907	1940	 1	 0.2	5
907	1940	 2	 0.0	5
907	1940	 3	-1.3	5
907	1940	 4	 2.4	5
907	1940	 5	 6.9	5
907	1940	 6	 9.3	5
907	1940	 7	10.7	5
907	1940	 8	 9.1	5
907	1940	 9	 6.0	5
907	1940	10	 4.2	5
907	1940	11	-0.4	5
907	1940	12	 0.8	5
907	1941	 1	-2.4	5
907	1941	 2	-3.7	5
907	1941	 3	 0.2	5
907	1941	 4	 3.9	5
907	1941	 5	 8.4	5
907	1941	 6	10.8	5
907	1941	 7	11.9	5
907	1941	 8	10.7	5
907	1941	 9	10.7	5
907	1941	10	 5.5	5
907	1941	11	 2.9	5
907	1941	12	 0.5	5
907	1942	 1	 0.1	5
907	1942	 2	-0.2	5
907	1942	 3	 1.9	5
907	1942	 4	 2.3	5
907	1942	 5	 6.5	5
907	1942	 6	10.4	5
907	1942	 7	11.3	5
907	1942	 8	11.1	5
907	1942	 9	 6.8	5
907	1942	10	 1.3	5
907	1942	11	 2.1	5
907	1942	12	 0.5	5
907	1943	 1	-1.1	5
907	1943	 2	-2.7	5
907	1943	 3	 0.1	5
907	1943	 4	 1.6	5
907	1943	 5	 3.9	5
907	1943	 6	10.0	5
907	1943	 7	11.2	5
907	1943	 8	 9.2	5
907	1943	 9	 6.8	5
907	1943	10	 3.1	5
907	1943	11	-0.4	5
907	1943	12	 0.2	5
907	1944	 1	-4.0	5
907	1944	 2	-1.6	5
907	1944	 3	-0.8	5
907	1944	 4	 2.5	5
907	1944	 5	 5.6	5
907	1944	 6	 9.1	5
907	1944	 7	13.4	5
907	1944	 8	10.7	5
907	1944	 9	 6.4	5
907	1944	10	 2.9	5
907	1944	11	-1.0	5
907	1944	12	-1.4	5
907	1945	 1	-5.2	5
907	1945	 2	-1.2	5
907	1945	 3	 2.8	5
907	1945	 4	 3.0	5
907	1945	 5	 7.2	5
907	1945	 6	 9.8	5
907	1945	 7	11.8	5
907	1945	 8	11.2	5
907	1945	 9	 8.5	5
907	1945	10	 5.8	5
907	1945	11	 4.6	5
907	1945	12	 0.3	5
907	1946	 1	 1.1	5
907	1946	 2	-1.9	5
907	1946	 3	 1.7	5
907	1946	 4	 2.1	5
907	1946	 5	 8.4	5
907	1946	 6	 9.2	5
907	1946	 7	11.4	5
907	1946	 8	10.6	5
907	1946	 9	 7.4	5
907	1946	10	 6.3	5
907	1946	11	-0.4	5
907	1946	12	 1.7	5
907	1947	 1	 2.4	5
907	1947	 2	-3.5	5
907	1947	 3	-4.4	5
907	1947	 4	 1.2	5
907	1947	 5	 8.0	5
907	1947	 6	 9.6	5
907	1947	 7	11.0	5
907	1947	 8	10.6	5
907	1947	 9	 7.1	5
907	1947	10	 4.3	5
907	1947	11	-0.8	5
907	1947	12	-0.5	5
907	1948	 1	-0.3	5
907	1948	 2	 0.6	5
907	1948	 3	 2.6	5
907	1948	 4	 0.5	5
907	1948	 5	 4.4	5
907	1948	 6	 9.0	5
