615 Seyðisfjörður Meðalhiti
nr	ar	 man	   t	mat
615	1973	 1	 3.6	6
615	1973	 2	-2.8	6
615	1973	 3	 2.7	6
615	1973	 4	 1.3	6
615	1973	 5	 4.2	6
615	1973	 6	 7.4	6
615	1973	 7	 9.3	6
615	1973	 8	 9.8	6
615	1973	 9	 8.4	6
615	1973	10	 4.6	6
615	1973	11	-3.7	6
615	1973	12	-3.8	6
615	1974	 1	 2.8	6
615	1974	 2	 0.2	6
615	1974	 3	 4.2	6
615	1974	 4	 6.9	6
615	1974	 5	 6.2	6
615	1974	 6	 9.1	6
615	1974	 7	 9.7	6
615	1974	 8	 9.0	6
615	1974	 9	 6.1	6
615	1974	10	 3.2	6
615	1974	11	 2.6	6
615	1974	12	-2.4	6
615	1975	 1	-2.8	6
615	1975	 2	 1.9	6
615	1975	 3	-0.4	6
615	1975	 4	 0.5	6
615	1975	 5	 6.2	6
615	1975	 6	 7.2	6
615	1975	 7	10.9	6
615	1975	 8	10.4	6
615	1975	 9	 5.6	6
615	1975	10	 5.2	6
615	1975	11	 2.8	6
615	1975	12	 0.0	6
615	1976	 1	-1.9	6
615	1976	 2	 2.5	6
615	1976	 3	 2.7	6
615	1976	 4	 2.3	6
615	1976	 5	 4.6	6
615	1976	 6	 8.6	6
615	1976	 7	10.0	6
615	1976	 8	12.9	6
615	1976	 9	 7.4	6
615	1976	10	 6.0	6
615	1976	11	 3.1	6
615	1976	12	-2.2	6
615	1977	 1	-1.0	6
615	1977	 2	-0.3	6
615	1977	 3	 0.7	6
615	1977	 4	-0.2	6
615	1977	 5	 4.7	6
615	1977	 6	 7.6	6
615	1977	 7	 9.2	6
615	1977	 8	 8.6	6
615	1977	 9	 6.8	6
615	1977	10	 4.6	6
615	1977	11	-1.1	6
615	1977	12	 0.7	6
615	1978	 1	-2.3	6
615	1978	 2	-2.5	6
615	1978	 3	 0.4	6
615	1978	 4	 1.6	6
615	1978	 5	 6.2	6
615	1978	 6	 8.0	6
615	1978	 7	 8.9	6
615	1978	 8	10.0	6
615	1978	 9	 6.6	6
615	1978	10	 4.5	6
615	1978	11	 0.2	6
615	1978	12	 1.6	6
615	1979	 1	-4.7	6
615	1979	 2	-0.8	6
615	1979	 3	-4.8	6
615	1979	 4	 0.6	6
615	1979	 5	-0.2	6
615	1979	 6	 8.6	6
615	1979	 7	 8.0	6
615	1979	 8	 8.1	6
615	1979	 9	 4.5	6
615	1979	10	 4.9	6
615	1979	11	 0.1	6
615	1979	12	 0.4	6
615	1980	 1	-0.8	6
615	1980	 2	 0.9	6
615	1980	 3	 0.8	6
615	1980	 4	 4.7	6
615	1980	 5	 6.0	6
615	1980	 6	 7.4	6
615	1980	 7	 8.6	6
615	1980	 8	 9.8	6
615	1980	 9	 7.4	6
615	1980	10	 1.9	6
615	1980	11	 1.0	6
615	1980	12	-2.5	6
615	1981	 1	-2.3	6
615	1981	 2	-1.3	6
615	1981	 3	-1.2	6
615	1981	 4	 3.5	6
615	1981	 5	 3.3	6
615	1981	 6	 6.6	6
615	1981	 7	 8.5	6
615	1981	 8	10.4	6
615	1981	 9	 6.7	6
615	1981	10	 0.6	6
615	1981	11	-0.5	6
615	1981	12	-1.4	6
615	1982	 1	-1.5	6
615	1982	 2	 2.2	6
615	1982	 3	 0.9	6
615	1982	 4	 3.1	6
615	1982	 5	 2.3	6
615	1982	 6	 6.2	6
615	1982	 7	10.9	6
615	1982	 8	 8.2	6
615	1982	 9	 5.4	6
615	1982	10	 4.2	6
615	1982	11	 0.0	6
615	1982	12	-0.8	6
615	1983	 1	-1.2	6
615	1983	 2	 1.6	6
615	1983	 3	-0.3	6
615	1983	 4	-2.1	6
615	1983	 5	 3.0	6
615	1983	 6	 8.1	6
615	1983	 7	 9.7	6
615	1983	 8	10.3	6
615	1983	 9	 5.0	6
615	1983	10	 2.6	6
615	1983	11	 0.7	6
615	1983	12	-0.9	6
615	1984	 1	-2.3	6
615	1984	 2	 2.5	6
615	1984	 3	 1.3	6
615	1984	 4	 4.7	6
615	1984	 5	 6.4	6
615	1984	 6	 8.4	6
615	1984	 7	11.7	6
615	1984	 8	12.0	6
615	1984	 9	 7.0	6
615	1984	10	 3.2	6
615	1984	11	 1.3	6
615	1984	12	 1.8	6
615	1985	 1	-1.5	6
615	1985	 2	-0.4	6
615	1985	 3	-1.1	6
615	1985	 4	 1.2	6
615	1985	 5	 5.7	6
