252 Bolungarvík Meðalhiti
nr	ar	 man	   t	mat
252	1925	 4	 1.5	3
252	1925	 5	 4.4	3
252	1925	 6	 9.7	3
252	1925	 7	10.2	3
252	1925	 8	 9.3	3
252	1925	 9	 7.2	3
252	1925	10	 2.1	3
252	1925	11	 1.8	3
252	1925	12	-2.7	3
252	1926	 1	 0.3	3
252	1926	 2	 0.7	3
252	1926	 3	-0.8	3
252	1926	 4	 5.0	3
252	1926	 5	 4.9	3
252	1926	 6	 8.8	3
252	1926	 7	11.1	3
252	1926	 8	 9.1	3
252	1926	 9	 5.9	3
252	1926	10	 0.7	3
252	1926	11	 0.4	3
252	1926	12	 0.2	3
252	1927	 1	-3.4	3
252	1927	 2	 0.3	3
252	1927	 3	 1.7	3
252	1927	 4	 0.7	3
252	1927	 5	 5.3	3
252	1927	 6	 8.1	3
252	1927	 7	11.1	3
252	1927	 8	 9.0	3
252	1927	 9	 6.6	3
252	1927	10	 3.3	3
252	1927	11	 1.2	3
252	1927	12	 0.4	3
252	1928	 1	-0.9	3
252	1928	 2	-0.1	3
252	1928	 3	 0.3	3
252	1928	 4	 3.5	3
252	1928	 5	 8.0	3
252	1928	 6	 7.4	3
252	1928	 7	10.0	3
252	1928	 8	10.2	3
252	1928	 9	 8.5	3
252	1928	10	 5.3	3
252	1928	11	 2.1	3
252	1928	12	 0.5	3
252	1929	 1	 1.8	3
252	1929	 2	 1.9	3
252	1929	 3	 5.7	3
252	1929	 4	 3.2	3
252	1929	 5	 4.2	3
252	1929	 6	 7.2	3
252	1929	 7	11.6	3
252	1929	 8	 9.0	3
252	1929	 9	 6.0	3
252	1929	10	 0.9	3
252	1929	11	 0.2	3
252	1929	12	 0.9	3
252	1930	 1	-2.3	3
252	1930	 2	 0.6	3
252	1930	 3	-4.0	3
252	1930	 4	 2.5	3
252	1930	 5	 5.5	3
252	1930	 6	 8.1	3
252	1930	 7	10.0	3
252	1930	 8	 8.6	3
252	1930	 9	 8.8	3
252	1930	10	 2.3	3
252	1930	11	-1.6	3
252	1930	12	 0.6	3
252	1931	 1	-1.8	3
252	1931	 2	-3.7	3
252	1931	 3	-0.8	3
252	1931	 4	 2.0	3
252	1931	 5	 5.2	3
252	1931	 6	 7.4	3
252	1931	 7	 9.7	3
252	1931	 8	11.3	3
252	1931	 9	 9.5	3
252	1931	10	 4.0	3
252	1931	11	 1.8	3
252	1931	12	-0.5	3
252	1932	 1	-2.3	3
252	1932	 2	 4.6	3
252	1932	 3	 1.3	3
252	1932	 4	-2.5	3
252	1932	 5	 7.0	3
252	1932	 6	10.0	3
252	1932	 7	 9.2	3
252	1932	 8	11.0	3
252	1932	 9	 6.1	3
252	1932	10	 2.7	3
252	1932	11	 1.6	3
252	1932	12	 1.4	3
252	1933	 1	 0.8	3
252	1933	 2	-3.2	3
252	1933	 3	 0.1	3
252	1933	 4	 0.9	3
252	1933	 5	 7.4	3
252	1933	 6	10.2	3
252	1933	 7	12.4	3
252	1933	 8	10.6	3
252	1933	 9	 9.2	3
252	1933	10	 2.4	3
252	1933	11	 3.5	3
252	1933	12	 4.1	3
252	1934	 1	-0.6	3
252	1934	 2	-0.2	3
252	1934	 3	-2.6	3
252	1934	 4	 1.6	3
252	1934	 5	 4.2	3
252	1934	 6	 9.9	3
252	1934	 7	11.0	3
252	1934	 8	 9.4	3
252	1934	 9	 7.2	3
252	1934	10	 2.0	3
252	1934	11	 0.9	3
252	1934	12	 1.6	3
252	1935	 1	 2.0	4
252	1935	 2	-5.7	4
252	1935	 3	 1.5	4
252	1935	 4	 0.3	4
252	1935	 5	 7.3	4
252	1935	 6	 7.3	4
252	1935	 7	 9.2	4
252	1935	 8	 8.9	4
252	1935	 9	 6.8	4
252	1935	10	 2.6	4
252	1935	11	 2.3	4
252	1935	12	-0.2	4
252	1936	 1	-4.2	4
252	1936	 2	-2.9	4
252	1936	 3	-1.6	4
252	1936	 4	 2.1	4
252	1936	 5	 7.2	4
252	1936	 6	 8.7	4
252	1936	 7	11.2	4
252	1936	 8	 9.7	4
252	1936	 9	 8.6	4
252	1936	10	 4.9	4
252	1936	11	 2.0	4
252	1936	12	-2.7	4
252	1937	 1	-0.2	4
252	1937	 2	-1.6	4
252	1937	 3	-2.4	4
252	1937	 4	 2.0	4
252	1937	 5	 4.1	4
252	1937	 6	 8.0	4
252	1937	 7	 9.1	4
252	1937	 8	 9.2	4
252	1937	 9	 6.3	4
252	1937	10	 3.1	4
252	1937	11	 1.7	4
252	1937	12	 1.1	4
252	1938	 1	-1.6	4
252	1938	 2	 1.5	4
252	1938	 3	-1.8	4
252	1938	 4	 2.9	4
252	1938	 5	 3.5	4
252	1938	 6	 6.8	4
252	1938	 7	 8.4	4
252	1938	 8	 9.7	4
252	1938	 9	 8.4	4
252	1938	10	 3.2	4
252	1938	11	 1.3	4
252	1938	12	 1.4	4
252	1939	 1	-1.7	4
252	1939	 2	-1.2	4
252	1939	 3	 1.5	4
252	1939	 4	 2.0	4
252	1939	 5	 7.1	4
252	1939	 6	 9.1	4
252	1939	 7	10.7	4
252	1939	 8	10.8	4
252	1939	 9	10.9	4
252	1939	10	 6.6	4
252	1939	11	 0.5	4
252	1939	12	-0.5	4
252	1940	 1	 0.3	4
252	1940	 2	-0.6	4
252	1940	 3	-2.8	4
252	1940	 4	 0.5	4
252	1940	 5	 5.3	4
252	1940	 6	 9.2	4
252	1940	 7	10.0	4
252	1940	 8	 8.6	4
252	1940	 9	 6.2	4
252	1940	10	 4.2	4
252	1940	11	 0.7	4
252	1940	12	 1.0	4
252	1941	 1	-0.1	4
252	1941	 2	-3.5	4
252	1941	 3	 0.1	4
252	1941	 4	 3.5	4
252	1941	 5	 6.7	4
252	1941	 6	 9.9	4
252	1941	 7	11.0	4
252	1941	 8	 9.7	4
252	1941	 9	10.7	4
252	1941	10	 6.2	4
252	1941	11	 3.7	4
252	1941	12	 1.4	4
252	1942	 1	 1.0	4
252	1942	 2	 0.6	4
252	1942	 3	 0.3	4
252	1942	 4	 1.9	4
252	1942	 5	 5.7	4
252	1942	 6	 8.5	4
252	1942	 7	 9.3	4
252	1942	 8	10.2	4
252	1942	 9	 6.5	4
252	1942	10	 1.4	4
252	1942	11	 3.2	4
252	1942	12	-0.0	4
252	1943	 1	-2.3	4
252	1943	 2	-4.3	4
252	1943	 3	-1.4	4
252	1943	 4	 0.7	4
252	1943	 5	 3.0	4
252	1943	 6	 8.2	4
252	1943	 7	 9.6	4
252	1943	 8	 7.2	4
252	1943	 9	 5.5	4
252	1943	10	 2.9	4
252	1943	11	 1.6	4
252	1943	12	 1.4	4
252	1944	 1	-3.6	4
252	1944	 2	-1.3	4
252	1944	 3	-0.1	4
252	1944	 4	 0.6	4
252	1944	 5	 4.9	4
252	1944	 6	 8.1	4
252	1944	 7	11.6	4
252	1944	 8	10.8	4
252	1944	 9	 6.8	4
252	1944	10	 3.4	4
252	1944	11	-0.3	4
252	1944	12	-0.8	4
252	1945	 1	-3.5	4
252	1945	 2	-1.9	4
252	1945	 3	 1.8	4
252	1945	 4	 2.7	4
252	1945	 5	 5.1	4
252	1945	 6	 8.7	4
252	1945	 7	11.1	4
252	1945	 8	11.0	4
