303 Hlaðhamar Meðalhiti
nr	ar	 man	   t	mat
303	1942	 1	-0.3	5
303	1942	 2	-0.8	5
303	1942	 3	 0.3	5
303	1942	 4	 1.9	5
303	1942	 5	 4.8	5
303	1942	 6	 8.2	5
303	1942	 7	 8.7	5
303	1942	 8	 9.7	5
303	1942	 9	 5.8	5
303	1942	10	 0.8	5
303	1942	11	 1.9	5
303	1942	12	-0.9	5
303	1943	 1	-2.9	5
303	1943	 2	-3.9	5
303	1943	 3	-1.8	5
303	1943	 4	 0.6	5
303	1943	 5	 2.6	5
303	1943	 6	 7.0	5
303	1943	 7	 9.2	5
303	1943	 8	 6.3	5
303	1943	 9	 5.8	5
303	1943	10	 1.9	5
303	1943	11	 0.1	5
303	1943	12	-0.4	5
303	1944	 1	-4.2	5
303	1944	 2	-1.7	5
303	1944	 3	-0.5	5
303	1944	 4	 0.8	5
303	1944	 5	 4.5	5
303	1944	 6	 5.8	5
303	1944	 7	10.3	5
303	1944	 8	10.0	5
303	1944	 9	 6.3	5
303	1944	10	 2.6	5
303	1944	11	-2.5	5
303	1944	12	-2.5	5
303	1945	 1	-5.2	5
303	1945	 2	-2.1	5
303	1945	 3	 1.3	5
303	1945	 4	 2.0	5
303	1945	 5	 4.5	5
303	1945	 6	 7.5	5
303	1945	 7	11.2	5
303	1945	 8	10.1	5
303	1945	 9	 8.2	5
303	1945	10	 4.8	5
303	1945	11	 3.5	5
303	1945	12	-0.9	5
303	1946	 1	 1.0	5
303	1946	 2	-2.4	5
303	1946	 3	-1.1	5
303	1946	 4	 1.4	5
303	1946	 5	 7.0	5
303	1946	 6	 6.0	5
303	1946	 7	10.1	5
303	1946	 8	 9.0	5
303	1946	 9	 7.2	5
303	1946	10	 7.2	5
303	1946	11	 0.2	5
303	1946	12	 1.2	5
303	1947	 1	 1.9	5
303	1947	 2	-5.3	5
303	1947	 3	-5.5	5
303	1947	 4	-0.6	5
303	1947	 5	 5.7	5
303	1947	 6	 8.2	5
303	1947	 7	 9.9	5
303	1947	 8	11.4	5
303	1947	 9	 7.3	5
303	1947	10	 3.9	5
303	1947	11	-1.6	5
303	1947	12	-1.1	5
303	1948	 1	-0.8	5
303	1948	 2	 0.6	5
303	1948	 3	 1.5	5
303	1948	 4	 0.4	5
303	1948	 5	 3.5	5
303	1948	 6	 6.8	5
303	1948	 7	 9.0	5
303	1948	 8	10.3	5
303	1948	 9	 4.7	5
303	1948	10	 1.2	5
